Store_Dept_Date,Weekly_Sales
43_25_2013-03-01,9224.94273037543
43_31_2013-03-01,9224.94273037543
43_38_2013-03-01,9224.94273037543
43_40_2013-03-01,9224.94273037543
43_42_2013-03-01,9224.94273037543
43_46_2013-03-01,9224.94273037543
43_52_2013-03-01,9224.94273037543
43_56_2013-03-01,9224.94273037543
43_59_2013-03-01,9224.94273037543
43_60_2013-03-01,9224.94273037543
43_67_2013-03-01,9224.94273037543
43_72_2013-03-01,9224.94273037543
43_74_2013-03-01,9224.94273037543
43_79_2013-03-01,6085.8066666666655
43_80_2013-03-01,6085.8066666666655
43_81_2013-03-01,6085.8066666666655
43_82_2013-03-01,6085.8066666666655
43_83_2013-03-01,6085.8066666666655
43_87_2013-03-01,6085.8066666666655
43_90_2013-03-01,6085.8066666666655
43_91_2013-03-01,6085.8066666666655
43_92_2013-03-01,6085.8066666666655
43_93_2013-03-01,6085.8066666666655
43_94_2013-03-01,6085.8066666666655
43_95_2013-03-01,6085.8066666666655
43_96_2013-03-01,6085.8066666666655
43_97_2013-03-01,6085.8066666666655
43_98_2013-03-01,6085.8066666666655
43_1_2013-03-08,9224.94273037543
43_2_2013-03-08,9224.94273037543
43_3_2013-03-08,9224.94273037543
43_4_2013-03-08,9224.94273037543
43_5_2013-03-08,9224.94273037543
43_7_2013-03-08,9224.94273037543
43_8_2013-03-08,9224.94273037543
43_9_2013-03-08,9224.94273037543
43_10_2013-03-08,9224.94273037543
43_11_2013-03-08,9224.94273037543
43_12_2013-03-08,9224.94273037543
43_13_2013-03-08,9224.94273037543
43_14_2013-03-08,9224.94273037543
43_16_2013-03-08,9224.94273037543
43_17_2013-03-08,9224.94273037543
43_18_2013-03-08,9224.94273037543
43_20_2013-03-08,9224.94273037543
43_21_2013-03-08,9224.94273037543
43_25_2013-03-08,9224.94273037543
43_31_2013-03-08,9224.94273037543
43_38_2013-03-08,9224.94273037543
43_40_2013-03-08,9224.94273037543
43_42_2013-03-08,9224.94273037543
43_46_2013-03-08,9224.94273037543
43_52_2013-03-08,9224.94273037543
43_56_2013-03-08,9224.94273037543
43_60_2013-03-08,9224.94273037543
43_67_2013-03-08,9224.94273037543
43_72_2013-03-08,9224.94273037543
43_74_2013-03-08,9224.94273037543
43_79_2013-03-08,6085.8066666666655
43_80_2013-03-08,6085.8066666666655
43_81_2013-03-08,6085.8066666666655
43_82_2013-03-08,6085.8066666666655
43_83_2013-03-08,6085.8066666666655
43_87_2013-03-08,6085.8066666666655
43_90_2013-03-08,6085.8066666666655
43_91_2013-03-08,6085.8066666666655
43_92_2013-03-08,6085.8066666666655
43_93_2013-03-08,6085.8066666666655
43_94_2013-03-08,6085.8066666666655
43_95_2013-03-08,6085.8066666666655
43_96_2013-03-08,6085.8066666666655
43_97_2013-03-08,6085.8066666666655
43_98_2013-03-08,6085.8066666666655
43_1_2013-03-15,400.84234794106317
43_2_2013-03-15,400.84234794106317
43_3_2013-03-15,400.84234794106317
43_4_2013-03-15,400.84234794106317
43_5_2013-03-15,400.84234794106317
43_7_2013-03-15,400.84234794106317
43_8_2013-03-15,400.84234794106317
43_9_2013-03-15,400.84234794106317
43_10_2013-03-15,400.84234794106317
43_11_2013-03-15,400.84234794106317
43_12_2013-03-15,400.84234794106317
43_13_2013-03-15,400.84234794106317
43_14_2013-03-15,400.84234794106317
43_16_2013-03-15,400.84234794106317
43_17_2013-03-15,400.84234794106317
43_18_2013-03-15,400.84234794106317
43_20_2013-03-15,400.84234794106317
43_21_2013-03-15,400.84234794106317
43_25_2013-03-15,400.84234794106317
43_31_2013-03-15,400.84234794106317
43_38_2013-03-15,400.84234794106317
43_40_2013-03-15,400.84234794106317
43_42_2013-03-15,400.84234794106317
43_46_2013-03-15,400.84234794106317
43_52_2013-03-15,400.84234794106317
43_55_2013-03-15,400.84234794106317
43_56_2013-03-15,400.84234794106317
43_59_2013-03-15,400.84234794106317
43_60_2013-03-15,400.84234794106317
43_67_2013-03-15,400.84234794106317
43_71_2013-03-15,400.84234794106317
43_72_2013-03-15,400.84234794106317
43_74_2013-03-15,400.84234794106317
43_79_2013-03-15,400.84234794106317
43_80_2013-03-15,400.84234794106317
43_81_2013-03-15,400.84234794106317
43_82_2013-03-15,400.84234794106317
43_83_2013-03-15,400.84234794106317
43_87_2013-03-15,400.84234794106317
43_90_2013-03-15,400.84234794106317
43_91_2013-03-15,400.84234794106317
43_92_2013-03-15,400.84234794106317
43_93_2013-03-15,400.84234794106317
43_94_2013-03-15,400.84234794106317
43_95_2013-03-15,400.84234794106317
43_96_2013-03-15,400.84234794106317
43_97_2013-03-15,400.84234794106317
43_98_2013-03-15,400.84234794106317
43_1_2013-03-22,9224.94273037543
43_2_2013-03-22,9224.94273037543
43_3_2013-03-22,9224.94273037543
43_4_2013-03-22,9224.94273037543
43_5_2013-03-22,9224.94273037543
43_7_2013-03-22,9224.94273037543
43_8_2013-03-22,9224.94273037543
43_9_2013-03-22,9224.94273037543
43_10_2013-03-22,9224.94273037543
43_11_2013-03-22,9224.94273037543
43_12_2013-03-22,9224.94273037543
43_13_2013-03-22,9224.94273037543
43_14_2013-03-22,9224.94273037543
43_16_2013-03-22,9224.94273037543
43_17_2013-03-22,9224.94273037543
43_18_2013-03-22,9224.94273037543
43_20_2013-03-22,9224.94273037543
43_21_2013-03-22,9224.94273037543
43_22_2013-03-22,9224.94273037543
43_25_2013-03-22,9224.94273037543
43_31_2013-03-22,9224.94273037543
43_38_2013-03-22,9224.94273037543
43_40_2013-03-22,9224.94273037543
43_42_2013-03-22,9224.94273037543
43_46_2013-03-22,9224.94273037543
43_52_2013-03-22,9224.94273037543
43_56_2013-03-22,9224.94273037543
43_59_2013-03-22,9224.94273037543
43_60_2013-03-22,9224.94273037543
43_67_2013-03-22,9224.94273037543
43_72_2013-03-22,9224.94273037543
43_74_2013-03-22,9224.94273037543
43_79_2013-03-22,6085.8066666666655
43_80_2013-03-22,6085.8066666666655
43_81_2013-03-22,6085.8066666666655
43_82_2013-03-22,6085.8066666666655
43_83_2013-03-22,6085.8066666666655
43_87_2013-03-22,6085.8066666666655
43_90_2013-03-22,6085.8066666666655
43_91_2013-03-22,6085.8066666666655
43_92_2013-03-22,6085.8066666666655
43_93_2013-03-22,6085.8066666666655
43_94_2013-03-22,6085.8066666666655
43_95_2013-03-22,6085.8066666666655
43_96_2013-03-22,6085.8066666666655
43_97_2013-03-22,6085.8066666666655
43_98_2013-03-22,6085.8066666666655
43_1_2013-03-29,53.26340270551527
43_2_2013-03-29,53.26340270551527
43_3_2013-03-29,53.26340270551527
43_4_2013-03-29,53.26340270551527
43_5_2013-03-29,53.26340270551527
43_7_2013-03-29,53.26340270551527
43_8_2013-03-29,53.26340270551527
43_9_2013-03-29,53.26340270551527
43_10_2013-03-29,53.26340270551527
43_11_2013-03-29,53.26340270551527
43_12_2013-03-29,53.26340270551527
43_13_2013-03-29,53.26340270551527
43_14_2013-03-29,53.26340270551527
43_16_2013-03-29,53.26340270551527
43_17_2013-03-29,53.26340270551527
43_18_2013-03-29,53.26340270551527
43_20_2013-03-29,53.26340270551527
43_21_2013-03-29,53.26340270551527
43_25_2013-03-29,53.26340270551527
43_28_2013-03-29,53.26340270551527
43_38_2013-03-29,53.26340270551527
43_40_2013-03-29,53.26340270551527
43_42_2013-03-29,53.26340270551527
43_46_2013-03-29,53.26340270551527
43_52_2013-03-29,53.26340270551527
43_56_2013-03-29,53.26340270551527
43_60_2013-03-29,53.26340270551527
43_67_2013-03-29,53.26340270551527
43_72_2013-03-29,53.26340270551527
43_74_2013-03-29,53.26340270551527
43_79_2013-03-29,53.26340270551527
43_80_2013-03-29,53.26340270551527
43_81_2013-03-29,53.26340270551527
43_82_2013-03-29,53.26340270551527
43_83_2013-03-29,53.26340270551527
43_87_2013-03-29,53.26340270551527
43_90_2013-03-29,53.26340270551527
43_91_2013-03-29,53.26340270551527
43_92_2013-03-29,53.26340270551527
43_93_2013-03-29,53.26340270551527
43_94_2013-03-29,53.26340270551527
43_95_2013-03-29,53.26340270551527
43_96_2013-03-29,53.26340270551527
43_97_2013-03-29,53.26340270551527
43_98_2013-03-29,53.26340270551527
43_1_2013-04-05,9224.94273037543
43_2_2013-04-05,9224.94273037543
43_3_2013-04-05,9224.94273037543
43_4_2013-04-05,9224.94273037543
43_5_2013-04-05,9224.94273037543
43_7_2013-04-05,9224.94273037543
43_8_2013-04-05,9224.94273037543
43_9_2013-04-05,9224.94273037543
43_10_2013-04-05,9224.94273037543
43_11_2013-04-05,9224.94273037543
43_12_2013-04-05,9224.94273037543
43_13_2013-04-05,9224.94273037543
43_14_2013-04-05,9224.94273037543
43_16_2013-04-05,9224.94273037543
43_17_2013-04-05,9224.94273037543
43_18_2013-04-05,9224.94273037543
43_20_2013-04-05,9224.94273037543
43_21_2013-04-05,9224.94273037543
43_25_2013-04-05,9224.94273037543
43_28_2013-04-05,9224.94273037543
43_31_2013-04-05,9224.94273037543
43_38_2013-04-05,9224.94273037543
43_40_2013-04-05,9224.94273037543
43_42_2013-04-05,9224.94273037543
43_46_2013-04-05,9224.94273037543
43_52_2013-04-05,9224.94273037543
43_56_2013-04-05,9224.94273037543
43_60_2013-04-05,9224.94273037543
43_67_2013-04-05,9224.94273037543
43_72_2013-04-05,9224.94273037543
43_74_2013-04-05,9224.94273037543
43_79_2013-04-05,6085.8066666666655
43_80_2013-04-05,6085.8066666666655
43_81_2013-04-05,6085.8066666666655
43_82_2013-04-05,6085.8066666666655
43_83_2013-04-05,6085.8066666666655
43_87_2013-04-05,6085.8066666666655
43_90_2013-04-05,6085.8066666666655
43_91_2013-04-05,6085.8066666666655
43_92_2013-04-05,6085.8066666666655
43_93_2013-04-05,6085.8066666666655
43_94_2013-04-05,6085.8066666666655
43_95_2013-04-05,6085.8066666666655
43_96_2013-04-05,6085.8066666666655
43_97_2013-04-05,6085.8066666666655
43_98_2013-04-05,6085.8066666666655
43_1_2013-04-12,22986.575
43_2_2013-04-12,22986.575
43_3_2013-04-12,22986.575
43_4_2013-04-12,22986.575
43_5_2013-04-12,22986.575
43_6_2013-04-12,22986.575
43_7_2013-04-12,22986.575
43_8_2013-04-12,22986.575
43_9_2013-04-12,22986.575
43_10_2013-04-12,22986.575
43_11_2013-04-12,22986.575
43_12_2013-04-12,22986.575
43_13_2013-04-12,22986.575
43_14_2013-04-12,22986.575
43_16_2013-04-12,22986.575
43_17_2013-04-12,22986.575
43_18_2013-04-12,22986.575
43_20_2013-04-12,22986.575
43_21_2013-04-12,22986.575
43_25_2013-04-12,22986.575
43_28_2013-04-12,22986.575
43_31_2013-04-12,22986.575
43_32_2013-04-12,22986.575
43_38_2013-04-12,22986.575
43_40_2013-04-12,22986.575
43_42_2013-04-12,22986.575
43_46_2013-04-12,22986.575
43_52_2013-04-12,22986.575
43_56_2013-04-12,22986.575
43_60_2013-04-12,22986.575
43_67_2013-04-12,22986.575
43_72_2013-04-12,22986.575
43_74_2013-04-12,22986.575
43_79_2013-04-12,22986.575
43_80_2013-04-12,22986.575
43_81_2013-04-12,22986.575
43_82_2013-04-12,22986.575
43_83_2013-04-12,22986.575
43_87_2013-04-12,22986.575
43_90_2013-04-12,22986.575
43_91_2013-04-12,22986.575
43_92_2013-04-12,22986.575
43_93_2013-04-12,22986.575
43_94_2013-04-12,22986.575
43_95_2013-04-12,22986.575
43_96_2013-04-12,22986.575
43_97_2013-04-12,22986.575
43_98_2013-04-12,22986.575
43_1_2013-04-19,9224.94273037543
43_2_2013-04-19,9224.94273037543
43_3_2013-04-19,9224.94273037543
43_4_2013-04-19,9224.94273037543
43_5_2013-04-19,9224.94273037543
43_6_2013-04-19,9224.94273037543
43_7_2013-04-19,9224.94273037543
43_8_2013-04-19,9224.94273037543
43_9_2013-04-19,9224.94273037543
43_10_2013-04-19,9224.94273037543
43_11_2013-04-19,9224.94273037543
43_12_2013-04-19,9224.94273037543
43_13_2013-04-19,9224.94273037543
43_14_2013-04-19,9224.94273037543
43_16_2013-04-19,9224.94273037543
43_17_2013-04-19,9224.94273037543
43_18_2013-04-19,9224.94273037543
43_20_2013-04-19,9224.94273037543
43_21_2013-04-19,9224.94273037543
43_25_2013-04-19,9224.94273037543
43_28_2013-04-19,9224.94273037543
43_31_2013-04-19,9224.94273037543
43_32_2013-04-19,9224.94273037543
43_38_2013-04-19,9224.94273037543
43_40_2013-04-19,9224.94273037543
43_42_2013-04-19,9224.94273037543
43_46_2013-04-19,9224.94273037543
43_52_2013-04-19,9224.94273037543
43_56_2013-04-19,9224.94273037543
43_60_2013-04-19,9224.94273037543
43_67_2013-04-19,9224.94273037543
43_72_2013-04-19,9224.94273037543
43_74_2013-04-19,9224.94273037543
43_79_2013-04-19,6085.8066666666655
43_80_2013-04-19,6085.8066666666655
43_81_2013-04-19,6085.8066666666655
43_82_2013-04-19,6085.8066666666655
43_83_2013-04-19,6085.8066666666655
43_87_2013-04-19,6085.8066666666655
43_90_2013-04-19,6085.8066666666655
43_91_2013-04-19,6085.8066666666655
43_92_2013-04-19,6085.8066666666655
43_93_2013-04-19,6085.8066666666655
43_94_2013-04-19,6085.8066666666655
43_95_2013-04-19,6085.8066666666655
43_96_2013-04-19,6085.8066666666655
43_97_2013-04-19,6085.8066666666655
43_98_2013-04-19,6085.8066666666655
43_1_2013-04-26,9224.94273037543
43_2_2013-04-26,9224.94273037543
43_3_2013-04-26,9224.94273037543
43_4_2013-04-26,9224.94273037543
43_5_2013-04-26,9224.94273037543
43_7_2013-04-26,9224.94273037543
43_8_2013-04-26,9224.94273037543
43_9_2013-04-26,9224.94273037543
43_10_2013-04-26,9224.94273037543
43_11_2013-04-26,9224.94273037543
43_12_2013-04-26,9224.94273037543
43_13_2013-04-26,9224.94273037543
43_14_2013-04-26,9224.94273037543
43_16_2013-04-26,9224.94273037543
43_17_2013-04-26,9224.94273037543
43_18_2013-04-26,9224.94273037543
43_20_2013-04-26,9224.94273037543
43_21_2013-04-26,9224.94273037543
43_25_2013-04-26,9224.94273037543
43_28_2013-04-26,9224.94273037543
43_31_2013-04-26,9224.94273037543
43_32_2013-04-26,9224.94273037543
43_38_2013-04-26,9224.94273037543
43_40_2013-04-26,9224.94273037543
43_42_2013-04-26,9224.94273037543
43_46_2013-04-26,9224.94273037543
43_52_2013-04-26,9224.94273037543
43_56_2013-04-26,9224.94273037543
43_59_2013-04-26,9224.94273037543
43_60_2013-04-26,9224.94273037543
43_67_2013-04-26,9224.94273037543
43_72_2013-04-26,9224.94273037543
43_74_2013-04-26,9224.94273037543
43_79_2013-04-26,6085.8066666666655
43_80_2013-04-26,6085.8066666666655
43_81_2013-04-26,6085.8066666666655
43_82_2013-04-26,6085.8066666666655
43_83_2013-04-26,6085.8066666666655
43_87_2013-04-26,6085.8066666666655
43_90_2013-04-26,6085.8066666666655
43_91_2013-04-26,6085.8066666666655
43_92_2013-04-26,6085.8066666666655
43_93_2013-04-26,6085.8066666666655
43_94_2013-04-26,6085.8066666666655
43_95_2013-04-26,6085.8066666666655
43_96_2013-04-26,6085.8066666666655
43_97_2013-04-26,6085.8066666666655
43_98_2013-04-26,6085.8066666666655
43_1_2013-05-03,9224.94273037543
43_2_2013-05-03,9224.94273037543
43_3_2013-05-03,9224.94273037543
43_4_2013-05-03,9224.94273037543
43_5_2013-05-03,9224.94273037543
43_7_2013-05-03,9224.94273037543
43_8_2013-05-03,9224.94273037543
43_9_2013-05-03,9224.94273037543
43_10_2013-05-03,9224.94273037543
43_11_2013-05-03,9224.94273037543
43_12_2013-05-03,9224.94273037543
43_13_2013-05-03,9224.94273037543
43_14_2013-05-03,9224.94273037543
43_16_2013-05-03,9224.94273037543
43_17_2013-05-03,9224.94273037543
43_18_2013-05-03,9224.94273037543
43_20_2013-05-03,9224.94273037543
43_21_2013-05-03,9224.94273037543
43_25_2013-05-03,9224.94273037543
43_28_2013-05-03,9224.94273037543
43_31_2013-05-03,9224.94273037543
43_32_2013-05-03,9224.94273037543
43_38_2013-05-03,9224.94273037543
43_40_2013-05-03,9224.94273037543
43_42_2013-05-03,9224.94273037543
43_46_2013-05-03,9224.94273037543
43_52_2013-05-03,9224.94273037543
43_56_2013-05-03,9224.94273037543
43_60_2013-05-03,9224.94273037543
43_67_2013-05-03,9224.94273037543
43_72_2013-05-03,9224.94273037543
43_74_2013-05-03,9224.94273037543
43_79_2013-05-03,6085.8066666666655
43_80_2013-05-03,6085.8066666666655
43_81_2013-05-03,6085.8066666666655
43_82_2013-05-03,6085.8066666666655
43_83_2013-05-03,6085.8066666666655
43_87_2013-05-03,6085.8066666666655
43_90_2013-05-03,6085.8066666666655
43_91_2013-05-03,6085.8066666666655
43_92_2013-05-03,6085.8066666666655
43_93_2013-05-03,6085.8066666666655
43_94_2013-05-03,6085.8066666666655
43_95_2013-05-03,6085.8066666666655
43_96_2013-05-03,6085.8066666666655
43_97_2013-05-03,6085.8066666666655
43_98_2013-05-03,6085.8066666666655
43_1_2013-05-10,9224.94273037543
43_2_2013-05-10,9224.94273037543
43_3_2013-05-10,9224.94273037543
43_4_2013-05-10,9224.94273037543
43_5_2013-05-10,9224.94273037543
43_7_2013-05-10,9224.94273037543
43_8_2013-05-10,9224.94273037543
43_9_2013-05-10,9224.94273037543
43_10_2013-05-10,9224.94273037543
43_11_2013-05-10,9224.94273037543
43_12_2013-05-10,9224.94273037543
43_13_2013-05-10,9224.94273037543
43_14_2013-05-10,9224.94273037543
43_16_2013-05-10,9224.94273037543
43_17_2013-05-10,9224.94273037543
43_18_2013-05-10,9224.94273037543
43_20_2013-05-10,9224.94273037543
43_21_2013-05-10,9224.94273037543
43_25_2013-05-10,9224.94273037543
43_26_2013-05-10,9224.94273037543
43_28_2013-05-10,9224.94273037543
43_31_2013-05-10,9224.94273037543
43_32_2013-05-10,9224.94273037543
43_38_2013-05-10,9224.94273037543
43_40_2013-05-10,9224.94273037543
43_42_2013-05-10,9224.94273037543
43_46_2013-05-10,9224.94273037543
43_52_2013-05-10,9224.94273037543
43_56_2013-05-10,9224.94273037543
43_59_2013-05-10,9224.94273037543
43_60_2013-05-10,9224.94273037543
43_67_2013-05-10,9224.94273037543
43_72_2013-05-10,9224.94273037543
43_74_2013-05-10,9224.94273037543
43_79_2013-05-10,6085.8066666666655
43_80_2013-05-10,6085.8066666666655
43_81_2013-05-10,6085.8066666666655
43_82_2013-05-10,6085.8066666666655
43_83_2013-05-10,6085.8066666666655
43_87_2013-05-10,6085.8066666666655
43_90_2013-05-10,6085.8066666666655
43_91_2013-05-10,6085.8066666666655
43_92_2013-05-10,6085.8066666666655
43_93_2013-05-10,6085.8066666666655
43_94_2013-05-10,6085.8066666666655
43_95_2013-05-10,6085.8066666666655
43_96_2013-05-10,6085.8066666666655
43_97_2013-05-10,6085.8066666666655
43_98_2013-05-10,6085.8066666666655
43_1_2013-05-17,9224.94273037543
43_2_2013-05-17,9224.94273037543
43_3_2013-05-17,9224.94273037543
43_4_2013-05-17,9224.94273037543
43_5_2013-05-17,9224.94273037543
43_7_2013-05-17,9224.94273037543
43_8_2013-05-17,9224.94273037543
43_9_2013-05-17,9224.94273037543
43_10_2013-05-17,9224.94273037543
43_11_2013-05-17,9224.94273037543
43_12_2013-05-17,9224.94273037543
43_13_2013-05-17,9224.94273037543
43_14_2013-05-17,9224.94273037543
43_16_2013-05-17,9224.94273037543
43_17_2013-05-17,9224.94273037543
43_20_2013-05-17,9224.94273037543
43_21_2013-05-17,9224.94273037543
43_25_2013-05-17,9224.94273037543
43_28_2013-05-17,9224.94273037543
43_31_2013-05-17,9224.94273037543
43_32_2013-05-17,9224.94273037543
43_38_2013-05-17,9224.94273037543
43_40_2013-05-17,9224.94273037543
43_42_2013-05-17,9224.94273037543
43_46_2013-05-17,9224.94273037543
43_52_2013-05-17,9224.94273037543
43_56_2013-05-17,9224.94273037543
43_60_2013-05-17,9224.94273037543
43_67_2013-05-17,9224.94273037543
43_72_2013-05-17,9224.94273037543
43_74_2013-05-17,9224.94273037543
43_79_2013-05-17,6085.8066666666655
43_80_2013-05-17,6085.8066666666655
43_81_2013-05-17,6085.8066666666655
43_82_2013-05-17,6085.8066666666655
43_83_2013-05-17,6085.8066666666655
43_85_2013-05-17,6085.8066666666655
43_87_2013-05-17,6085.8066666666655
43_90_2013-05-17,6085.8066666666655
43_91_2013-05-17,6085.8066666666655
43_92_2013-05-17,6085.8066666666655
43_93_2013-05-17,6085.8066666666655
43_94_2013-05-17,6085.8066666666655
43_95_2013-05-17,6085.8066666666655
43_96_2013-05-17,6085.8066666666655
43_97_2013-05-17,6085.8066666666655
43_98_2013-05-17,6085.8066666666655
43_1_2013-05-24,9224.94273037543
43_2_2013-05-24,9224.94273037543
43_3_2013-05-24,9224.94273037543
43_4_2013-05-24,9224.94273037543
43_5_2013-05-24,9224.94273037543
43_7_2013-05-24,9224.94273037543
43_8_2013-05-24,9224.94273037543
43_9_2013-05-24,9224.94273037543
43_10_2013-05-24,9224.94273037543
43_11_2013-05-24,9224.94273037543
43_12_2013-05-24,9224.94273037543
43_13_2013-05-24,9224.94273037543
43_14_2013-05-24,9224.94273037543
43_16_2013-05-24,9224.94273037543
43_17_2013-05-24,9224.94273037543
43_20_2013-05-24,9224.94273037543
43_21_2013-05-24,9224.94273037543
43_25_2013-05-24,9224.94273037543
43_26_2013-05-24,9224.94273037543
43_28_2013-05-24,9224.94273037543
43_31_2013-05-24,9224.94273037543
43_32_2013-05-24,9224.94273037543
43_38_2013-05-24,9224.94273037543
43_40_2013-05-24,9224.94273037543
43_42_2013-05-24,9224.94273037543
43_46_2013-05-24,9224.94273037543
43_52_2013-05-24,9224.94273037543
43_56_2013-05-24,9224.94273037543
43_60_2013-05-24,9224.94273037543
43_67_2013-05-24,9224.94273037543
43_72_2013-05-24,9224.94273037543
43_74_2013-05-24,9224.94273037543
43_79_2013-05-24,6085.8066666666655
43_80_2013-05-24,6085.8066666666655
43_81_2013-05-24,6085.8066666666655
43_82_2013-05-24,6085.8066666666655
43_83_2013-05-24,6085.8066666666655
43_85_2013-05-24,6085.8066666666655
43_87_2013-05-24,6085.8066666666655
43_90_2013-05-24,6085.8066666666655
43_91_2013-05-24,6085.8066666666655
43_92_2013-05-24,6085.8066666666655
43_93_2013-05-24,6085.8066666666655
43_94_2013-05-24,6085.8066666666655
43_95_2013-05-24,6085.8066666666655
43_96_2013-05-24,6085.8066666666655
43_97_2013-05-24,6085.8066666666655
43_98_2013-05-24,6085.8066666666655
43_1_2013-05-31,9224.94273037543
43_2_2013-05-31,9224.94273037543
43_3_2013-05-31,9224.94273037543
43_4_2013-05-31,9224.94273037543
43_5_2013-05-31,9224.94273037543
43_7_2013-05-31,9224.94273037543
43_8_2013-05-31,9224.94273037543
43_9_2013-05-31,9224.94273037543
43_10_2013-05-31,9224.94273037543
43_11_2013-05-31,9224.94273037543
43_12_2013-05-31,9224.94273037543
43_13_2013-05-31,9224.94273037543
43_14_2013-05-31,9224.94273037543
43_16_2013-05-31,9224.94273037543
43_17_2013-05-31,9224.94273037543
43_18_2013-05-31,9224.94273037543
43_20_2013-05-31,9224.94273037543
43_21_2013-05-31,9224.94273037543
43_25_2013-05-31,9224.94273037543
43_26_2013-05-31,9224.94273037543
43_28_2013-05-31,9224.94273037543
43_31_2013-05-31,9224.94273037543
43_32_2013-05-31,9224.94273037543
43_33_2013-05-31,9224.94273037543
43_38_2013-05-31,9224.94273037543
43_40_2013-05-31,9224.94273037543
43_42_2013-05-31,9224.94273037543
43_46_2013-05-31,9224.94273037543
43_52_2013-05-31,9224.94273037543
43_56_2013-05-31,9224.94273037543
43_59_2013-05-31,9224.94273037543
43_60_2013-05-31,9224.94273037543
43_67_2013-05-31,9224.94273037543
43_71_2013-05-31,9224.94273037543
43_72_2013-05-31,9224.94273037543
43_74_2013-05-31,9224.94273037543
43_79_2013-05-31,6085.8066666666655
43_80_2013-05-31,6085.8066666666655
43_81_2013-05-31,6085.8066666666655
43_82_2013-05-31,6085.8066666666655
43_83_2013-05-31,6085.8066666666655
43_85_2013-05-31,6085.8066666666655
43_87_2013-05-31,6085.8066666666655
43_90_2013-05-31,6085.8066666666655
43_91_2013-05-31,6085.8066666666655
43_92_2013-05-31,6085.8066666666655
43_93_2013-05-31,6085.8066666666655
43_94_2013-05-31,6085.8066666666655
43_95_2013-05-31,6085.8066666666655
43_96_2013-05-31,6085.8066666666655
43_97_2013-05-31,6085.8066666666655
43_98_2013-05-31,6085.8066666666655
43_1_2013-06-07,9224.94273037543
43_2_2013-06-07,9224.94273037543
43_3_2013-06-07,9224.94273037543
43_4_2013-06-07,9224.94273037543
43_5_2013-06-07,9224.94273037543
43_6_2013-06-07,9224.94273037543
43_7_2013-06-07,9224.94273037543
43_8_2013-06-07,9224.94273037543
43_9_2013-06-07,9224.94273037543
43_10_2013-06-07,9224.94273037543
43_11_2013-06-07,9224.94273037543
43_12_2013-06-07,9224.94273037543
43_13_2013-06-07,9224.94273037543
43_14_2013-06-07,9224.94273037543
43_16_2013-06-07,9224.94273037543
43_17_2013-06-07,9224.94273037543
43_20_2013-06-07,9224.94273037543
43_21_2013-06-07,9224.94273037543
43_25_2013-06-07,9224.94273037543
43_28_2013-06-07,9224.94273037543
43_31_2013-06-07,9224.94273037543
43_32_2013-06-07,9224.94273037543
43_33_2013-06-07,9224.94273037543
43_38_2013-06-07,9224.94273037543
43_40_2013-06-07,9224.94273037543
43_42_2013-06-07,9224.94273037543
43_46_2013-06-07,9224.94273037543
43_52_2013-06-07,9224.94273037543
43_56_2013-06-07,9224.94273037543
43_59_2013-06-07,9224.94273037543
43_60_2013-06-07,9224.94273037543
43_67_2013-06-07,9224.94273037543
43_72_2013-06-07,9224.94273037543
43_74_2013-06-07,9224.94273037543
43_79_2013-06-07,6085.8066666666655
43_80_2013-06-07,6085.8066666666655
43_81_2013-06-07,6085.8066666666655
43_82_2013-06-07,6085.8066666666655
43_83_2013-06-07,6085.8066666666655
43_87_2013-06-07,6085.8066666666655
43_90_2013-06-07,6085.8066666666655
43_91_2013-06-07,6085.8066666666655
43_92_2013-06-07,6085.8066666666655
43_93_2013-06-07,6085.8066666666655
43_94_2013-06-07,6085.8066666666655
43_95_2013-06-07,6085.8066666666655
43_96_2013-06-07,6085.8066666666655
43_97_2013-06-07,6085.8066666666655
43_98_2013-06-07,6085.8066666666655
43_1_2013-06-14,9224.94273037543
43_2_2013-06-14,9224.94273037543
43_3_2013-06-14,9224.94273037543
43_4_2013-06-14,9224.94273037543
43_5_2013-06-14,9224.94273037543
43_6_2013-06-14,9224.94273037543
43_7_2013-06-14,9224.94273037543
43_8_2013-06-14,9224.94273037543
43_9_2013-06-14,9224.94273037543
43_10_2013-06-14,9224.94273037543
43_11_2013-06-14,9224.94273037543
43_12_2013-06-14,9224.94273037543
43_13_2013-06-14,9224.94273037543
43_14_2013-06-14,9224.94273037543
43_16_2013-06-14,9224.94273037543
43_17_2013-06-14,9224.94273037543
43_20_2013-06-14,9224.94273037543
43_21_2013-06-14,9224.94273037543
43_25_2013-06-14,9224.94273037543
43_28_2013-06-14,9224.94273037543
43_31_2013-06-14,9224.94273037543
43_32_2013-06-14,9224.94273037543
43_38_2013-06-14,9224.94273037543
43_40_2013-06-14,9224.94273037543
43_42_2013-06-14,9224.94273037543
43_46_2013-06-14,9224.94273037543
43_49_2013-06-14,9224.94273037543
43_52_2013-06-14,9224.94273037543
43_56_2013-06-14,9224.94273037543
43_59_2013-06-14,9224.94273037543
43_60_2013-06-14,9224.94273037543
43_67_2013-06-14,9224.94273037543
43_72_2013-06-14,9224.94273037543
43_74_2013-06-14,9224.94273037543
43_79_2013-06-14,6085.8066666666655
43_80_2013-06-14,6085.8066666666655
43_81_2013-06-14,6085.8066666666655
43_82_2013-06-14,6085.8066666666655
